time (sec)	X tilt (m/s^2)	Y tilt (m/s^2)	Z tilt (m/s^2)
40.4265	-0.943183	-9.78071	-0.354008
40.4365	-0.95355	-9.77826	-0.365046
40.4466	-0.96387	-9.77579	-0.376163
40.4566	-0.974145	-9.7733	-0.387353
40.4666	-0.984372	-9.77079	-0.398614
40.4766	-0.994551	-9.76827	-0.409941
40.4866	-1.00468	-9.76572	-0.421332
40.4966	-1.01476	-9.76315	-0.432782
40.5066	-1.02479	-9.76057	-0.444288
40.5166	-1.03477	-9.75798	-0.455846
40.5266	-1.0447	-9.75537	-0.467451
40.5367	-1.05457	-9.75274	-0.479099
40.5467	-1.06439	-9.75011	-0.490785
40.5567	-1.07415	-9.74746	-0.502506
40.5667	-1.08386	-9.74481	-0.514255
40.5767	-1.09351	-9.74214	-0.526028
40.5867	-1.1031	-9.73947	-0.537821
40.5967	-1.11263	-9.73679	-0.549629
40.6067	-1.1221	-9.73411	-0.561447
40.6168	-1.13151	-9.73143	-0.573268
40.6268	-1.14086	-9.72875	-0.585087
40.6368	-1.15015	-9.72607	-0.596899
40.6468	-1.15937	-9.72339	-0.608698
40.6568	-1.16853	-9.72072	-0.620478
40.6668	-1.17762	-9.71806	-0.632235
40.6768	-1.18665	-9.7154	-0.643962
40.6868	-1.19562	-9.71275	-0.655655
40.6968	-1.20452	-9.71012	-0.667308
40.7069	-1.21335	-9.7075	-0.678915
40.7169	-1.22211	-9.70489	-0.690471
40.7269	-1.23081	-9.70231	-0.701971
40.7369	-1.23944	-9.69974	-0.71341
40.7469	-1.248	-9.69719	-0.724782
40.7569	-1.2565	-9.69466	-0.736083
40.7669	-1.26493	-9.69216	-0.747308
40.7769	-1.27329	-9.68968	-0.75845
40.7869	-1.28159	-9.68723	-0.769507
40.797	-1.28982	-9.68481	-0.780474
40.807	-1.29798	-9.68241	-0.791347
40.817	-1.30608	-9.68005	-0.802122
40.827	-1.31412	-9.67771	-0.812794
40.837	-1.32209	-9.67541	-0.82336
40.847	-1.33	-9.67313	-0.833817
40.857	-1.33785	-9.6709	-0.844163
40.867	-1.34564	-9.66869	-0.854397
40.8771	-1.35336	-9.66652	-0.864514
40.8871	-1.36103	-9.66438	-0.874513
40.8971	-1.36864	-9.66228	-0.884393
40.9071	-1.3762	-9.6602	-0.894149
40.9171	-1.3837	-9.65817	-0.903785
40.9271	-1.39114	-9.65617	-0.913295
40.9371	-1.39853	-9.6542	-0.922681
40.9471	-1.40587	-9.65226	-0.931942
40.9571	-1.41315	-9.65035	-0.941081
40.9672	-1.42039	-9.64848	-0.950098
40.9772	-1.42757	-9.64664	-0.958995
40.9872	-1.4347	-9.64483	-0.967773
40.9972	-1.44178	-9.64305	-0.976433
41.0072	-1.44882	-9.64129	-0.984979
41.0172	-1.45581	-9.63957	-0.993411
41.0272	-1.46275	-9.63786	-1.00173
41.0372	-1.46964	-9.63619	-1.00995
41.0472	-1.47649	-9.63453	-1.01806
41.0573	-1.48329	-9.6329	-1.02608
41.0673	-1.49005	-9.63129	-1.034
41.0773	-1.49675	-9.62969	-1.04183
41.0873	-1.50341	-9.62812	-1.04957
41.0973	-1.51002	-9.62656	-1.05723
41.1073	-1.51658	-9.62501	-1.06482
41.1173	-1.52309	-9.62347	-1.07233
41.1273	-1.52956	-9.62194	-1.07977
41.1374	-1.53597	-9.62041	-1.08716
41.1474	-1.54234	-9.6189	-1.09449
41.1574	-1.54865	-9.61738	-1.10177
41.1674	-1.5549	-9.61587	-1.109
41.1774	-1.5611	-9.61436	-1.11621
41.1874	-1.56725	-9.61284	-1.12337
41.1974	-1.57333	-9.61132	-1.13052
41.2074	-1.57936	-9.6098	-1.13764
41.2174	-1.58532	-9.60826	-1.14475
41.2275	-1.59121	-9.60672	-1.15186
41.2375	-1.59703	-9.60517	-1.15895
41.2475	-1.60278	-9.6036	-1.16605
41.2575	-1.60845	-9.60201	-1.17315
41.2675	-1.61405	-9.60041	-1.18027
41.2775	-1.61957	-9.59879	-1.1874
41.2875	-1.625	-9.59716	-1.19456
41.2975	-1.63035	-9.5955	-1.20174
41.3075	-1.6356	-9.59382	-1.20895
41.3176	-1.64076	-9.59211	-1.2162
41.3276	-1.64582	-9.59039	-1.22348
41.3376	-1.65077	-9.58863	-1.23081
41.3476	-1.65562	-9.58685	-1.23818
41.3576	-1.66036	-9.58505	-1.24559
41.3676	-1.66497	-9.58322	-1.25306
41.3776	-1.66947	-9.58136	-1.26057
41.3876	-1.67383	-9.57948	-1.26814
41.3977	-1.67807	-9.57757	-1.27577
41.4077	-1.68217	-9.57564	-1.28346
41.4177	-1.68613	-9.57368	-1.2912
41.4277	-1.68994	-9.57171	-1.299
41.4377	-1.6936	-9.56971	-1.30686
41.4477	-1.69711	-9.56769	-1.31478
41.4577	-1.70046	-9.56564	-1.32275
41.4677	-1.70364	-9.56358	-1.33078
41.4777	-1.70664	-9.56149	-1.33886
41.4878	-1.70948	-9.55939	-1.34701
41.4978	-1.71213	-9.55728	-1.35521
41.5078	-1.7146	-9.55515	-1.36347
41.5178	-1.71688	-9.55302	-1.37177
41.5278	-1.71897	-9.55087	-1.38012
41.5378	-1.72086	-9.54871	-1.38852
41.5478	-1.72255	-9.54655	-1.39696
41.5578	-1.72404	-9.54439	-1.40545
41.5678	-1.72533	-9.54222	-1.41397
41.5779	-1.72641	-9.54006	-1.42253
41.5879	-1.72728	-9.5379	-1.43112
41.5979	-1.72793	-9.53575	-1.43974
41.6079	-1.72837	-9.53361	-1.44839
41.6179	-1.7286	-9.53147	-1.45706
41.6279	-1.72861	-9.52935	-1.46574
41.6379	-1.72841	-9.52723	-1.47444
41.6479	-1.72798	-9.52514	-1.48315
41.658	-1.72734	-9.52306	-1.49186
41.668	-1.72648	-9.521	-1.50057
41.678	-1.72541	-9.51896	-1.50929
41.688	-1.72413	-9.51695	-1.51799
41.698	-1.72263	-9.51496	-1.52668
41.708	-1.72092	-9.513	-1.53536
41.718	-1.71901	-9.51107	-1.54402
41.728	-1.71688	-9.50916	-1.55265
41.738	-1.71456	-9.50728	-1.56125
41.7481	-1.71203	-9.50544	-1.56982
41.7581	-1.70931	-9.50363	-1.57835
41.7681	-1.7064	-9.50185	-1.58684
41.7781	-1.7033	-9.5001	-1.59528
41.7881	-1.70001	-9.49839	-1.60367
41.7981	-1.69655	-9.49672	-1.612
41.8081	-1.69291	-9.49508	-1.62028
41.8181	-1.6891	-9.49348	-1.62849
41.8281	-1.68512	-9.49192	-1.63663
41.8382	-1.68099	-9.4904	-1.64471
41.8482	-1.6767	-9.48891	-1.65271
41.8582	-1.67226	-9.48746	-1.66063
41.8682	-1.66767	-9.48605	-1.66847
41.8782	-1.66295	-9.48469	-1.67622
41.8882	-1.6581	-9.48336	-1.68389
41.8982	-1.65312	-9.48207	-1.69146
41.9082	-1.64802	-9.48082	-1.69894
41.9182	-1.6428	-9.47962	-1.70632
41.9283	-1.63747	-9.47845	-1.71361
41.9383	-1.63204	-9.47733	-1.72079
41.9483	-1.62651	-9.47625	-1.72786
41.9583	-1.62089	-9.47522	-1.73483
41.9683	-1.61519	-9.47422	-1.74169
41.9783	-1.6094	-9.47327	-1.74844
41.9883	-1.60354	-9.47237	-1.75507
41.9983	-1.59761	-9.47151	-1.76159
42.0084	-1.59161	-9.4707	-1.768
42.0184	-1.58555	-9.46993	-1.77428
42.0284	-1.57945	-9.46921	-1.78045
42.0384	-1.57329	-9.46854	-1.7865
42.0484	-1.56709	-9.46791	-1.79243
42.0584	-1.56086	-9.46734	-1.79823
42.0684	-1.55459	-9.46682	-1.80391
42.0784	-1.54829	-9.46634	-1.80947
42.0884	-1.54197	-9.46592	-1.8149
42.0985	-1.53564	-9.46556	-1.82021
42.1085	-1.52929	-9.46524	-1.8254
42.1185	-1.52293	-9.46499	-1.83046
42.1285	-1.51656	-9.46479	-1.8354
42.1385	-1.5102	-9.46464	-1.84022
42.1485	-1.50384	-9.46455	-1.84492
42.1585	-1.4975	-9.46452	-1.84949
42.1685	-1.49116	-9.46456	-1.85394
42.1785	-1.48484	-9.46465	-1.85828
42.1886	-1.47854	-9.4648	-1.8625
42.1986	-1.47227	-9.46501	-1.86661
42.2086	-1.46602	-9.46529	-1.8706
42.2186	-1.45981	-9.46563	-1.87448
42.2286	-1.45363	-9.46603	-1.87826
42.2386	-1.44749	-9.46649	-1.88194
42.2486	-1.4414	-9.46702	-1.88551
42.2586	-1.43535	-9.4676	-1.88899
42.2687	-1.42935	-9.46825	-1.89238
42.2787	-1.4234	-9.46896	-1.89568
42.2887	-1.41751	-9.46973	-1.89889
42.2987	-1.41167	-9.47056	-1.90202
42.3087	-1.4059	-9.47145	-1.90508
42.3187	-1.40019	-9.4724	-1.90807
42.3287	-1.39454	-9.4734	-1.911
42.3387	-1.38897	-9.47445	-1.91387
42.3487	-1.38347	-9.47556	-1.91669
42.3588	-1.37804	-9.47671	-1.91947
42.3688	-1.37269	-9.47791	-1.9222
42.3788	-1.36742	-9.47915	-1.9249
42.3888	-1.36223	-9.48043	-1.92758
42.3988	-1.35712	-9.48175	-1.93024
42.4088	-1.3521	-9.48309	-1.93289
42.4188	-1.34716	-9.48447	-1.93554
42.4288	-1.34231	-9.48587	-1.93819
42.4388	-1.33755	-9.48729	-1.94085
42.4489	-1.33288	-9.48872	-1.94352
42.4589	-1.3283	-9.49017	-1.94623
42.4689	-1.32381	-9.49162	-1.94897
42.4789	-1.31942	-9.49306	-1.95174
42.4889	-1.31512	-9.4945	-1.95457
42.4989	-1.31092	-9.49593	-1.95746
42.5089	-1.30681	-9.49735	-1.9604
42.5189	-1.30279	-9.49874	-1.96342
42.529	-1.29886	-9.5001	-1.96652
42.539	-1.29503	-9.50142	-1.96971
42.549	-1.29129	-9.50271	-1.97299
42.559	-1.28764	-9.50395	-1.97637
42.569	-1.28408	-9.50514	-1.97985
42.579	-1.28061	-9.50627	-1.98346
42.589	-1.27722	-9.50734	-1.98718
42.599	-1.27392	-9.50835	-1.99103
42.609	-1.27071	-9.50928	-1.99502
42.6191	-1.26757	-9.51014	-1.99915
42.6291	-1.26451	-9.51091	-2.00342
42.6391	-1.26152	-9.5116	-2.00785
42.6491	-1.25861	-9.5122	-2.01244
42.6591	-1.25576	-9.5127	-2.01719
42.6691	-1.25298	-9.51311	-2.02211
42.6791	-1.25027	-9.51342	-2.0272
42.6891	-1.24761	-9.51363	-2.03246
42.6991	-1.24501	-9.51373	-2.03791
42.7092	-1.24246	-9.51373	-2.04354
42.7192	-1.23995	-9.51361	-2.04936
42.7292	-1.23749	-9.5134	-2.05537
42.7392	-1.23507	-9.51307	-2.06158
42.7492	-1.23268	-9.51263	-2.06797
42.7592	-1.23033	-9.51208	-2.07457
42.7692	-1.228	-9.51143	-2.08136
42.7792	-1.22569	-9.51067	-2.08835
42.7893	-1.22341	-9.5098	-2.09554
42.7993	-1.22113	-9.50882	-2.10293
42.8093	-1.21887	-9.50775	-2.11051
42.8193	-1.21661	-9.50657	-2.11829
42.8293	-1.21436	-9.50529	-2.12626
42.8393	-1.21211	-9.50392	-2.13442
42.8493	-1.20985	-9.50246	-2.14276
42.8593	-1.20758	-9.50091	-2.15128
42.8693	-1.2053	-9.49928	-2.15997
42.8794	-1.20301	-9.49756	-2.16884
42.8894	-1.2007	-9.49577	-2.17787
42.8994	-1.19837	-9.49392	-2.18705
42.9094	-1.19601	-9.49199	-2.19639
42.9194	-1.19363	-9.49	-2.20587
42.9294	-1.19123	-9.48796	-2.21548
42.9394	-1.18879	-9.48587	-2.22522
42.9494	-1.18633	-9.48373	-2.23506
42.9594	-1.18383	-9.48156	-2.24501
42.9695	-1.18131	-9.47935	-2.25505
42.9795	-1.17876	-9.47711	-2.26517
42.9895	-1.17617	-9.47485	-2.27536
42.9995	-1.17356	-9.47257	-2.2856
43.0095	-1.17091	-9.47028	-2.29588
43.0195	-1.16824	-9.46798	-2.30619
43.0295	-1.16555	-9.46569	-2.31652
43.0395	-1.16283	-9.4634	-2.32684
43.0496	-1.1601	-9.46112	-2.33715
43.0596	-1.15735	-9.45886	-2.34742
43.0696	-1.15458	-9.45662	-2.35765
43.0796	-1.15181	-9.45441	-2.36782
43.0896	-1.14904	-9.45223	-2.37791
43.0996	-1.14627	-9.45009	-2.38791
43.1096	-1.14351	-9.44799	-2.3978
43.1196	-1.14076	-9.44594	-2.40756
43.1296	-1.13804	-9.44393	-2.41719
43.1397	-1.13534	-9.44198	-2.42666
43.1497	-1.13269	-9.44009	-2.43596
43.1597	-1.13008	-9.43826	-2.44507
43.1697	-1.12752	-9.43649	-2.45398
43.1797	-1.12502	-9.43479	-2.46268
43.1897	-1.12259	-9.43316	-2.47114
43.1997	-1.12025	-9.43159	-2.47937
43.2097	-1.11799	-9.43011	-2.48733
43.2197	-1.11584	-9.42869	-2.49503
43.2298	-1.11379	-9.42735	-2.50244
43.2398	-1.11187	-9.42609	-2.50956
43.2498	-1.11008	-9.42491	-2.51637
43.2598	-1.10843	-9.4238	-2.52287
43.2698	-1.10693	-9.42276	-2.52904
43.2798	-1.10559	-9.42181	-2.53488
43.2898	-1.10443	-9.42093	-2.54037
43.2998	-1.10345	-9.42012	-2.54551
43.3099	-1.10267	-9.41938	-2.5503
43.3199	-1.1021	-9.41872	-2.55472
43.3299	-1.10174	-9.41812	-2.55878
43.3399	-1.10161	-9.41759	-2.56246
43.3499	-1.10172	-9.41713	-2.56577
43.3599	-1.10207	-9.41672	-2.56871
43.3699	-1.10268	-9.41637	-2.57126
43.3799	-1.10356	-9.41608	-2.57343
43.3899	-1.1047	-9.41584	-2.57523
43.4	-1.10613	-9.41565	-2.57664
43.41	-1.10785	-9.41551	-2.57768
43.42	-1.10987	-9.4154	-2.57835
43.43	-1.11219	-9.41534	-2.57864
43.44	-1.11482	-9.41531	-2.57857
43.45	-1.11776	-9.41531	-2.57814
43.46	-1.12103	-9.41534	-2.57735
43.47	-1.12462	-9.41539	-2.57622
43.48	-1.12854	-9.41547	-2.57474
43.4901	-1.1328	-9.41556	-2.57292
43.5001	-1.13739	-9.41567	-2.57077
43.5101	-1.14231	-9.41579	-2.5683
43.5201	-1.14758	-9.41591	-2.56552
43.5301	-1.15319	-9.41604	-2.56243
43.5401	-1.15914	-9.41618	-2.55905
43.5501	-1.16542	-9.41631	-2.55538
43.5601	-1.17205	-9.41644	-2.55143
43.5702	-1.17902	-9.41657	-2.54722
43.5802	-1.18632	-9.41668	-2.54274
43.5902	-1.19395	-9.41679	-2.53802
43.6002	-1.20192	-9.41689	-2.53305
43.6102	-1.21022	-9.41698	-2.52785
43.6202	-1.21884	-9.41705	-2.52243
43.6302	-1.22778	-9.41711	-2.51679
43.6402	-1.23704	-9.41715	-2.51094
43.6502	-1.24662	-9.41717	-2.5049
43.6603	-1.2565	-9.41717	-2.49866
43.6703	-1.26668	-9.41715	-2.49224
43.6803	-1.27716	-9.41712	-2.48563
43.6903	-1.28793	-9.41706	-2.47886
43.7003	-1.29899	-9.41698	-2.47192
43.7103	-1.31033	-9.41688	-2.46481
43.7203	-1.32194	-9.41675	-2.45755
43.7303	-1.33382	-9.41661	-2.45014
43.7403	-1.34596	-9.41644	-2.44258
43.7504	-1.35836	-9.41625	-2.43487
43.7604	-1.37101	-9.41604	-2.42703
43.7704	-1.3839	-9.4158	-2.41904
43.7804	-1.39702	-9.41554	-2.41091
43.7904	-1.41038	-9.41527	-2.40265
43.8004	-1.42396	-9.41497	-2.39425
43.8104	-1.43776	-9.41465	-2.38572
43.8204	-1.45177	-9.41431	-2.37706
43.8305	-1.46598	-9.41395	-2.36826
43.8405	-1.48039	-9.41357	-2.35933
43.8505	-1.49498	-9.41318	-2.35026
43.8605	-1.50976	-9.41277	-2.34106
43.8705	-1.52472	-9.41234	-2.33172
43.8805	-1.53985	-9.4119	-2.32224
43.8905	-1.55514	-9.41144	-2.31262
43.9005	-1.57058	-9.41097	-2.30285
43.9105	-1.58617	-9.41049	-2.29295
43.9206	-1.6019	-9.41	-2.28289
43.9306	-1.61777	-9.4095	-2.27269
43.9406	-1.63376	-9.409	-2.26234
43.9506	-1.64987	-9.40849	-2.25184
43.9606	-1.66609	-9.40797	-2.24118
43.9706	-1.68241	-9.40746	-2.23036
43.9806	-1.69883	-9.40694	-2.21939
43.9906	-1.71534	-9.40643	-2.20825
44.0006	-1.73193	-9.40591	-2.19694
44.0107	-1.74859	-9.4054	-2.18547
44.0207	-1.76532	-9.4049	-2.17383
44.0307	-1.78211	-9.4044	-2.16202
44.0407	-1.79895	-9.40391	-2.15004
44.0507	-1.81584	-9.40344	-2.13788
44.0607	-1.83276	-9.40297	-2.12554
44.0707	-1.84971	-9.40252	-2.11303
44.0807	-1.86668	-9.40208	-2.10035
44.0908	-1.88368	-9.40166	-2.08749
44.1008	-1.90068	-9.40126	-2.07445
44.1108	-1.91769	-9.40089	-2.06123
44.1208	-1.9347	-9.40053	-2.04784
44.1308	-1.95171	-9.4002	-2.03427
44.1408	-1.9687	-9.3999	-2.02052
44.1508	-1.98567	-9.39962	-2.00659
44.1608	-2.00262	-9.39936	-1.99249
44.1708	-2.01954	-9.39914	-1.97822
44.1809	-2.03643	-9.39894	-1.96378
44.1909	-2.05328	-9.39877	-1.94917
44.2009	-2.0701	-9.39864	-1.9344
44.2109	-2.08687	-9.39853	-1.91946
44.2209	-2.10359	-9.39846	-1.90436
44.2309	-2.12026	-9.39842	-1.88911
44.2409	-2.13689	-9.39842	-1.87371
44.2509	-2.15346	-9.39845	-1.85816
44.2609	-2.16997	-9.39851	-1.84247
44.271	-2.18643	-9.39861	-1.82664
44.281	-2.20283	-9.39875	-1.81068
44.291	-2.21917	-9.39892	-1.79459
44.301	-2.23545	-9.39912	-1.77838
44.311	-2.25166	-9.39936	-1.76205
44.321	-2.26782	-9.39963	-1.74561
44.331	-2.28391	-9.39994	-1.72907
44.341	-2.29994	-9.40028	-1.71243
44.351	-2.31592	-9.40066	-1.6957
44.3611	-2.33183	-9.40107	-1.67889
44.3711	-2.34768	-9.40151	-1.662
44.3811	-2.36348	-9.40198	-1.64504
44.3911	-2.37921	-9.40249	-1.62802
44.4011	-2.39489	-9.40302	-1.61094
44.4111	-2.41052	-9.40359	-1.59381
44.4211	-2.42609	-9.40418	-1.57665
44.4311	-2.4416	-9.4048	-1.55945
44.4412	-2.45707	-9.40544	-1.54223
44.4512	-2.47248	-9.40611	-1.52499
44.4612	-2.48784	-9.40681	-1.50774
44.4712	-2.50316	-9.40753	-1.49049
44.4812	-2.51842	-9.40826	-1.47324
44.4912	-2.53364	-9.40902	-1.456
44.5012	-2.54881	-9.40979	-1.43879
44.5112	-2.56393	-9.41058	-1.4216
44.5212	-2.57901	-9.41139	-1.40444
44.5313	-2.59404	-9.41221	-1.38733
44.5413	-2.60903	-9.41304	-1.37026
44.5513	-2.62397	-9.41387	-1.35325
44.5613	-2.63887	-9.41472	-1.33629
44.5713	-2.65372	-9.41557	-1.31941
44.5813	-2.66852	-9.41642	-1.30259
44.5913	-2.68327	-9.41728	-1.28586
44.6013	-2.69797	-9.41813	-1.26921
44.6113	-2.71262	-9.41898	-1.25264
44.6214	-2.72723	-9.41982	-1.23617
44.6314	-2.74177	-9.42066	-1.2198
44.6414	-2.75627	-9.4215	-1.20353
44.6514	-2.77071	-9.42232	-1.18736
44.6614	-2.78508	-9.42313	-1.17131
44.6714	-2.7994	-9.42392	-1.15536
44.6814	-2.81366	-9.4247	-1.13953
44.6914	-2.82784	-9.42546	-1.12382
44.7015	-2.84195	-9.4262	-1.10823
44.7115	-2.85599	-9.42692	-1.09276
44.7215	-2.86996	-9.42762	-1.07742
44.7315	-2.88384	-9.42829	-1.06219
44.7415	-2.89764	-9.42894	-1.0471
44.7515	-2.91136	-9.42957	-1.03213
44.7615	-2.92498	-9.43017	-1.01728
44.7715	-2.93851	-9.43075	-1.00257
44.7815	-2.95194	-9.43129	-0.987969
44.7916	-2.96527	-9.43181	-0.973497
44.8016	-2.97849	-9.43231	-0.959149
44.8116	-2.99159	-9.43277	-0.944928
44.8216	-3.00457	-9.43322	-0.930829
44.8316	-3.01743	-9.43363	-0.91685
44.8416	-3.03017	-9.43403	-0.902985
44.8516	-3.04277	-9.4344	-0.889237
44.8616	-3.05523	-9.43475	-0.875606
44.8716	-3.06754	-9.43508	-0.862087
44.8817	-3.07971	-9.4354	-0.848676
44.8917	-3.09172	-9.43569	-0.835369
44.9017	-3.10357	-9.43598	-0.822162
44.9117	-3.11525	-9.43624	-0.809059
44.9217	-3.12676	-9.43649	-0.796052
44.9317	-3.13809	-9.43674	-0.783136
44.9417	-3.14924	-9.43697	-0.770307
44.9517	-3.1602	-9.43721	-0.757563
44.9618	-3.17096	-9.43744	-0.744901
44.9718	-3.18153	-9.43766	-0.732318
44.9818	-3.19188	-9.43789	-0.719808
44.9918	-3.20203	-9.43813	-0.707364
45.0018	-3.21196	-9.43838	-0.694982
45.0118	-3.22166	-9.43864	-0.682665
45.0218	-3.23113	-9.43892	-0.670405
45.0318	-3.24037	-9.43922	-0.658195
45.0418	-3.24936	-9.43954	-0.646031
45.0519	-3.25811	-9.43987	-0.633911
45.0619	-3.26661	-9.44023	-0.621835
45.0719	-3.27484	-9.44062	-0.609797
45.0819	-3.28281	-9.44104	-0.597785
45.0919	-3.2905	-9.44149	-0.585803
45.1019	-3.29793	-9.44197	-0.573845
45.1119	-3.30507	-9.44248	-0.561904
45.1219	-3.31193	-9.44302	-0.549973
45.1319	-3.31851	-9.44361	-0.53805
45.142	-3.32479	-9.44423	-0.526132
45.152	-3.33078	-9.44489	-0.514212
45.162	-3.33648	-9.44561	-0.502301
45.172	-3.34186	-9.44637	-0.49039
45.182	-3.34695	-9.44717	-0.478469
45.192	-3.35172	-9.44801	-0.466538
45.202	-3.35618	-9.4489	-0.454587
45.212	-3.36033	-9.44984	-0.442624
45.2221	-3.36416	-9.45082	-0.430636
45.2321	-3.36768	-9.45186	-0.418629
45.2421	-3.37087	-9.45294	-0.406612
45.2521	-3.37373	-9.45407	-0.394551
45.2621	-3.37628	-9.45525	-0.382463
45.2721	-3.37849	-9.45648	-0.370352
45.2821	-3.38038	-9.45777	-0.358218
45.2921	-3.38195	-9.45911	-0.34606
45.3021	-3.38318	-9.4605	-0.333878
45.3122	-3.3841	-9.46194	-0.321669
45.3222	-3.38468	-9.46344	-0.309438
45.3322	-3.38494	-9.46499	-0.297183
45.3422	-3.38488	-9.4666	-0.284904
45.3522	-3.38449	-9.46826	-0.272598
45.3622	-3.38378	-9.46997	-0.260279
45.3722	-3.38274	-9.47173	-0.247947
45.3822	-3.38138	-9.47355	-0.235605
45.3922	-3.3797	-9.47543	-0.223258
45.4023	-3.3777	-9.47736	-0.210908
45.4123	-3.37538	-9.47934	-0.198555
45.4223	-3.37275	-9.48138	-0.186211
45.4323	-3.3698	-9.48347	-0.173877
45.4423	-3.36655	-9.48562	-0.161558
45.4523	-3.36299	-9.48782	-0.14926
45.4623	-3.35913	-9.49007	-0.136987
45.4723	-3.35498	-9.49237	-0.124749
45.4824	-3.35053	-9.49473	-0.112551
45.4924	-3.34578	-9.49713	-0.100399
45.5024	-3.34074	-9.49959	-0.0883014
45.5124	-3.33542	-9.50209	-0.0762647
45.5224	-3.3298	-9.50464	-0.0642975
45.5324	-3.32391	-9.50723	-0.0524068
45.5424	-3.31774	-9.50986	-0.0406
45.5524	-3.31129	-9.51254	-0.0288848
45.5624	-3.30457	-9.51526	-0.0172678
45.5725	-3.29759	-9.51801	-0.00576179
45.5825	-3.29035	-9.5208	0.0056269
45.5925	-3.28284	-9.52362	0.0168894
45.6025	-3.27508	-9.52647	0.0280174
45.6125	-3.26706	-9.52934	0.0390024
45.6225	-3.2588	-9.53224	0.0498354
45.6325	-3.2503	-9.53515	0.0605073
45.6425	-3.24155	-9.53808	0.0710089
45.6525	-3.23256	-9.54103	0.0813308
45.6626	-3.22334	-9.54397	0.0914645
45.6726	-3.21389	-9.54693	0.101401
45.6826	-3.20421	-9.54988	0.111132
45.6926	-3.19431	-9.55282	0.120648
45.7026	-3.18418	-9.55575	0.129938
45.7126	-3.17383	-9.55867	0.138992
45.7226	-3.16327	-9.56156	0.147802
45.7326	-3.15249	-9.56443	0.156359
45.7427	-3.1415	-9.56727	0.164652
45.7527	-3.1303	-9.57007	0.172672
45.7627	-3.11889	-9.57283	0.18041
45.7727	-3.10727	-9.57554	0.187855
45.7827	-3.09546	-9.57819	0.194998
45.7927	-3.08344	-9.58079	0.20183
45.8027	-3.07122	-9.58333	0.208339
45.8127	-3.05879	-9.5858	0.214517
45.8227	-3.04617	-9.58819	0.220354
45.8328	-3.03335	-9.5905	0.225839
45.8428	-3.02032	-9.59274	0.230963
45.8528	-3.0071	-9.59488	0.235716
45.8628	-2.99367	-9.59692	0.240089
45.8728	-2.98004	-9.59887	0.244071
45.8828	-2.96621	-9.60072	0.247654
45.8928	-2.95217	-9.60246	0.250827
45.9028	-2.93792	-9.60409	0.253581
45.9128	-2.92346	-9.6056	0.255908
45.9229	-2.90879	-9.607	0.257797
45.9329	-2.8939	-9.60827	0.259241
45.9429	-2.8788	-9.60941	0.260229
45.9529	-2.86347	-9.61043	0.260755
45.9629	-2.84791	-9.61132	0.26081
45.9729	-2.83212	-9.61208	0.260387
45.9829	-2.81609	-9.6127	0.259478
45.9929	-2.79982	-9.61319	0.258075
46.003	-2.7833	-9.61354	0.256172
46.013	-2.76653	-9.61376	0.253762
46.023	-2.7495	-9.61383	0.250841
46.033	-2.7322	-9.61377	0.247401
46.043	-2.71463	-9.61357	0.243439
46.053	-2.69679	-9.61323	0.238951
46.063	-2.67866	-9.61275	0.233932
46.073	-2.66025	-9.61214	0.22838
46.083	-2.64154	-9.61139	0.222294
46.0931	-2.62252	-9.61051	0.215671
46.1031	-2.6032	-9.6095	0.20851
46.1131	-2.58357	-9.60835	0.200811
46.1231	-2.56362	-9.60708	0.192574
46.1331	-2.54334	-9.60569	0.1838
46.1431	-2.52274	-9.60417	0.174492
46.1531	-2.50179	-9.60254	0.164653
46.1631	-2.48051	-9.60079	0.154285
46.1731	-2.45888	-9.59893	0.143394
46.1832	-2.4369	-9.59696	0.131985
46.1932	-2.41457	-9.59489	0.120065
46.2032	-2.39189	-9.59271	0.107642
46.2132	-2.36884	-9.59043	0.0947225
46.2232	-2.34543	-9.58806	0.0813134
46.2332	-2.32166	-9.5856	0.0674272
46.2432	-2.29753	-9.58306	0.0530717
46.2532	-2.27303	-9.58043	0.0382584
46.2633	-2.24816	-9.57772	0.0229998
46.2733	-2.22293	-9.57494	0.00730913
46.2833	-2.19733	-9.57209	-0.00880159
46.2933	-2.17137	-9.56917	-0.0253194
46.3033	-2.14505	-9.5662	-0.0422327
46.3133	-2.11837	-9.56316	-0.0595205
46.3233	-2.09134	-9.56006	-0.0771676
46.3333	-2.06396	-9.55691	-0.0951568
46.3433	-2.03624	-9.55372	-0.113473
46.3534	-2.00817	-9.55047	-0.132098
46.3634	-1.97978	-9.54719	-0.151015
46.3734	-1.95105	-9.54386	-0.170206
46.3834	-1.92202	-9.5405	-0.189655
46.3934	-1.89267	-9.5371	-0.209343
46.4034	-1.86301	-9.53367	-0.229251
46.4134	-1.83307	-9.53021	-0.249361
46.4234	-1.80285	-9.52672	-0.269654
46.4334	-1.77235	-9.52321	-0.290111
46.4435	-1.7416	-9.51968	-0.310713
46.4535	-1.7106	-9.51612	-0.331442
46.4635	-1.67935	-9.51254	-0.35228
46.4735	-1.64789	-9.50895	-0.373209
46.4835	-1.61621	-9.50534	-0.394212
46.4935	-1.58432	-9.50171	-0.415273
46.5035	-1.55225	-9.49808	-0.436375
46.5135	-1.52001	-9.49443	-0.457501
46.5236	-1.4876	-9.49078	-0.478636
46.5336	-1.45504	-9.48711	-0.499769
46.5436	-1.42235	-9.48344	-0.52088
