time (sec)	X tilt (m/s^2)	Y tilt (m/s^2)	Z tilt (m/s^2)
35.3046	5.38334	-8.29545	0.666933
35.3146	5.38405	-8.29454	0.669434
35.3246	5.38474	-8.29365	0.671921
35.3346	5.38542	-8.29277	0.674394
35.3446	5.38609	-8.29189	0.676853
35.3546	5.38675	-8.29103	0.679299
35.3646	5.38739	-8.29017	0.68173
35.3746	5.38803	-8.28932	0.684147
35.3846	5.38865	-8.28849	0.686549
35.3946	5.38926	-8.28766	0.688936
35.4046	5.38985	-8.28684	0.691309
35.4146	5.39044	-8.28604	0.693667
35.4246	5.39101	-8.28524	0.69601
35.4346	5.39157	-8.28445	0.698339
35.4446	5.39211	-8.28367	0.700653
35.4546	5.39265	-8.28291	0.702952
35.4646	5.39317	-8.28215	0.705235
35.4746	5.39368	-8.2814	0.707503
35.4846	5.39418	-8.28067	0.709756
35.4946	5.39466	-8.27994	0.711993
35.5046	5.39513	-8.27923	0.714212
35.5146	5.39559	-8.27853	0.716416
35.5246	5.39604	-8.27783	0.718604
35.5346	5.39647	-8.27715	0.720775
35.5446	5.39689	-8.27648	0.722931
35.5546	5.3973	-8.27582	0.725071
35.5646	5.3977	-8.27518	0.727193
35.5746	5.39808	-8.27454	0.729297
35.5846	5.39845	-8.27392	0.731383
35.5946	5.3988	-8.27331	0.733451
35.6046	5.39915	-8.27271	0.7355
35.6146	5.39948	-8.27212	0.737532
35.6246	5.39979	-8.27154	0.739547
35.6346	5.40009	-8.27098	0.741549
35.6446	5.40038	-8.27043	0.743529
35.6546	5.40066	-8.26989	0.745489
35.6646	5.40092	-8.26937	0.74743
35.6746	5.40116	-8.26886	0.749351
35.6846	5.4014	-8.26836	0.751252
35.6946	5.40161	-8.26787	0.753134
35.7046	5.40182	-8.2674	0.754996
35.7146	5.40201	-8.26694	0.75684
35.7246	5.40219	-8.26649	0.758663
35.7346	5.40235	-8.26606	0.760466
35.7446	5.4025	-8.26564	0.762247
35.7546	5.40263	-8.26524	0.764005
35.7646	5.40275	-8.26485	0.765743
35.7746	5.40285	-8.26447	0.76746
35.7846	5.40294	-8.26411	0.769154
35.7946	5.40302	-8.26376	0.770828
35.8046	5.40308	-8.26343	0.77248
35.8146	5.40313	-8.26311	0.77411
35.8246	5.40316	-8.2628	0.775717
35.8346	5.40317	-8.26251	0.7773
35.8446	5.40318	-8.26223	0.77886
35.8546	5.40316	-8.26197	0.780395
35.8646	5.40313	-8.26173	0.781908
35.8746	5.40309	-8.26149	0.783396
35.8846	5.40303	-8.26128	0.784859
35.8946	5.40296	-8.26107	0.786298
35.9046	5.40287	-8.26089	0.787713
35.9146	5.40277	-8.26072	0.789102
35.9246	5.40265	-8.26056	0.790466
35.9346	5.40252	-8.26042	0.791805
35.9446	5.40237	-8.26029	0.793118
35.9547	5.40221	-8.26018	0.794405
35.9647	5.40203	-8.26009	0.795665
35.9747	5.40184	-8.26001	0.796899
35.9847	5.40164	-8.25994	0.798104
35.9947	5.40142	-8.25989	0.799284
36.0047	5.40118	-8.25986	0.800436
36.0147	5.40093	-8.25984	0.801561
36.0247	5.40067	-8.25983	0.802658
36.0347	5.40039	-8.25984	0.803728
36.0447	5.4001	-8.25987	0.80477
36.0547	5.3998	-8.25991	0.805784
36.0647	5.39948	-8.25996	0.806769
36.0747	5.39915	-8.26003	0.807726
36.0847	5.3988	-8.26012	0.808655
36.0947	5.39844	-8.26022	0.809555
36.1047	5.39807	-8.26034	0.810425
36.1147	5.39768	-8.26046	0.811268
36.1247	5.39728	-8.26061	0.812079
36.1347	5.39687	-8.26077	0.812861
36.1447	5.39645	-8.26094	0.813612
36.1547	5.39601	-8.26113	0.814333
36.1647	5.39556	-8.26133	0.815024
36.1747	5.3951	-8.26155	0.815684
36.1847	5.39463	-8.26178	0.816313
36.1947	5.39415	-8.26203	0.816912
36.2047	5.39365	-8.26228	0.81748
36.2147	5.39315	-8.26256	0.818018
36.2247	5.39263	-8.26284	0.818526
36.2347	5.3921	-8.26314	0.819006
36.2447	5.39156	-8.26346	0.819453
36.2547	5.39102	-8.26378	0.819868
36.2647	5.39046	-8.26412	0.820251
36.2747	5.38989	-8.26448	0.820602
36.2847	5.38932	-8.26484	0.82092
36.2947	5.38873	-8.26522	0.821206
36.3047	5.38814	-8.26561	0.82146
36.3147	5.38753	-8.26601	0.821682
36.3247	5.38692	-8.26643	0.821873
36.3347	5.3863	-8.26685	0.822031
36.3447	5.38568	-8.26729	0.822157
36.3547	5.38504	-8.26774	0.822253
36.3647	5.3844	-8.2682	0.822316
36.3747	5.38375	-8.26867	0.822345
36.3847	5.38309	-8.26916	0.822341
36.3947	5.38243	-8.26965	0.822303
36.4047	5.38176	-8.27016	0.822234
36.4147	5.38109	-8.27068	0.822132
36.4247	5.38041	-8.27121	0.821997
36.4347	5.37972	-8.27174	0.821827
36.4447	5.37903	-8.27229	0.821624
36.4547	5.37833	-8.27285	0.821387
36.4647	5.37763	-8.27341	0.821115
36.4747	5.37693	-8.27399	0.820809
36.4847	5.37622	-8.27457	0.82047
36.4947	5.37551	-8.27516	0.820096
36.5047	5.37479	-8.27576	0.819688
36.5147	5.37408	-8.27637	0.819246
36.5247	5.37336	-8.27699	0.818771
36.5347	5.37264	-8.27762	0.81826
36.5447	5.37191	-8.27825	0.817712
36.5547	5.37118	-8.27889	0.81713
36.5647	5.37046	-8.27954	0.816511
36.5747	5.36973	-8.28019	0.815856
36.5847	5.369	-8.28085	0.815165
36.5947	5.36827	-8.28152	0.814437
36.6047	5.36754	-8.28219	0.813673
36.6147	5.36681	-8.28287	0.812872
36.6247	5.36608	-8.28356	0.812034
36.6347	5.36535	-8.28424	0.811159
36.6447	5.36462	-8.28494	0.810246
36.6547	5.36389	-8.28564	0.809295
36.6647	5.36317	-8.28634	0.808306
36.6747	5.36244	-8.28705	0.807278
36.6847	5.36172	-8.28776	0.806211
36.6947	5.361	-8.28847	0.805105
36.7047	5.36028	-8.28919	0.803959
36.7147	5.35956	-8.28991	0.802773
36.7248	5.35885	-8.29063	0.801546
36.7348	5.35814	-8.29136	0.800279
36.7448	5.35744	-8.29208	0.798971
36.7548	5.35673	-8.29281	0.797621
36.7648	5.35604	-8.29354	0.79623
36.7748	5.35534	-8.29427	0.794798
36.7848	5.35465	-8.295	0.793322
36.7948	5.35397	-8.29573	0.791804
36.8048	5.35329	-8.29646	0.790241
36.8148	5.35261	-8.29719	0.788635
36.8248	5.35195	-8.29792	0.786985
36.8348	5.35128	-8.29864	0.785291
36.8448	5.35062	-8.29937	0.783551
36.8548	5.34997	-8.30009	0.781765
36.8648	5.34933	-8.30082	0.779934
36.8748	5.34869	-8.30154	0.778056
36.8848	5.34806	-8.30226	0.776131
36.8948	5.34743	-8.30297	0.77416
36.9048	5.34682	-8.30368	0.772141
36.9148	5.3462	-8.30438	0.770074
36.9248	5.3456	-8.30509	0.767959
36.9348	5.34501	-8.30578	0.765795
36.9448	5.34442	-8.30648	0.763583
36.9548	5.34384	-8.30716	0.76132
36.9648	5.34327	-8.30785	0.759008
36.9748	5.3427	-8.30852	0.756646
36.9848	5.34215	-8.30919	0.754233
36.9948	5.3416	-8.30986	0.751768
37.0048	5.34106	-8.31051	0.749253
37.0148	5.34054	-8.31116	0.746686
37.0248	5.34002	-8.31181	0.744067
37.0348	5.3395	-8.31244	0.741396
37.0448	5.339	-8.31307	0.738672
37.0548	5.33851	-8.31369	0.735895
37.0648	5.33803	-8.3143	0.733065
37.0748	5.33755	-8.3149	0.730182
37.0848	5.33709	-8.31549	0.727245
37.0948	5.33663	-8.31607	0.724253
37.1048	5.33619	-8.31665	0.721208
37.1148	5.33575	-8.31721	0.718107
37.1248	5.33533	-8.31777	0.714953
37.1348	5.33491	-8.31831	0.711743
37.1448	5.33451	-8.31884	0.708479
37.1548	5.33411	-8.31937	0.70516
37.1648	5.33373	-8.31988	0.701785
37.1748	5.33335	-8.32038	0.698355
37.1848	5.33298	-8.32087	0.69487
37.1948	5.33263	-8.32135	0.691329
37.2048	5.33228	-8.32182	0.687732
37.2148	5.33194	-8.32228	0.68408
37.2248	5.33162	-8.32272	0.680371
37.2348	5.3313	-8.32315	0.676607
37.2448	5.33099	-8.32357	0.672788
37.2548	5.3307	-8.32398	0.668912
37.2648	5.33041	-8.32438	0.66498
37.2748	5.33013	-8.32476	0.660993
37.2848	5.32986	-8.32514	0.656951
37.2948	5.32961	-8.3255	0.652852
37.3048	5.32936	-8.32584	0.648699
37.3148	5.32912	-8.32618	0.64449
37.3248	5.32889	-8.3265	0.640225
37.3348	5.32867	-8.32681	0.635906
37.3448	5.32845	-8.3271	0.631532
37.3548	5.32825	-8.32739	0.627103
37.3648	5.32806	-8.32766	0.622619
37.3748	5.32787	-8.32792	0.618081
37.3848	5.3277	-8.32816	0.613489
37.3948	5.32753	-8.3284	0.608844
37.4048	5.32737	-8.32862	0.604144
37.4148	5.32722	-8.32883	0.599391
37.4248	5.32708	-8.32902	0.594584
37.4348	5.32695	-8.3292	0.589725
37.4448	5.32682	-8.32937	0.584813
37.4548	5.32671	-8.32953	0.579848
37.4648	5.3266	-8.32968	0.574831
37.4748	5.3265	-8.32981	0.569763
37.4848	5.3264	-8.32993	0.564642
37.4949	5.32632	-8.33003	0.559471
37.5049	5.32624	-8.33013	0.554249
37.5149	5.32617	-8.33021	0.548975
37.5249	5.32611	-8.33028	0.543652
37.5349	5.32605	-8.33034	0.538279
37.5449	5.326	-8.33038	0.532857
37.5549	5.32596	-8.33042	0.527385
37.5649	5.32593	-8.33044	0.521864
37.5749	5.3259	-8.33044	0.516294
37.5849	5.32588	-8.33044	0.510676
37.5949	5.32587	-8.33042	0.50501
37.6049	5.32586	-8.33039	0.499297
37.6149	5.32586	-8.33035	0.493536
37.6249	5.32587	-8.3303	0.487728
37.6349	5.32588	-8.33024	0.481874
37.6449	5.3259	-8.33016	0.475973
37.6549	5.32592	-8.33007	0.470026
37.6649	5.32595	-8.32997	0.464034
37.6749	5.32599	-8.32986	0.457996
37.6849	5.32603	-8.32973	0.451913
37.6949	5.32608	-8.32959	0.445786
37.7049	5.32614	-8.32944	0.439615
37.7149	5.3262	-8.32928	0.4334
37.7249	5.32627	-8.32911	0.427142
37.7349	5.32635	-8.32892	0.42084
37.7449	5.32643	-8.32872	0.414495
37.7549	5.32652	-8.32851	0.408107
37.7649	5.32661	-8.32828	0.401677
37.7749	5.32671	-8.32805	0.395205
37.7849	5.32682	-8.3278	0.38869
37.7949	5.32693	-8.32753	0.382134
37.8049	5.32705	-8.32726	0.375536
37.8149	5.32718	-8.32697	0.368898
37.8249	5.32731	-8.32667	0.362218
37.8349	5.32745	-8.32635	0.355499
37.8449	5.32759	-8.32602	0.348738
37.8549	5.32774	-8.32568	0.341938
37.8649	5.3279	-8.32533	0.335098
37.8749	5.32807	-8.32496	0.328218
37.8849	5.32824	-8.32458	0.321298
37.8949	5.32842	-8.32418	0.314339
37.9049	5.32861	-8.32377	0.307342
37.9149	5.3288	-8.32335	0.300305
37.9249	5.329	-8.32291	0.29323
37.9349	5.32921	-8.32246	0.286117
37.9449	5.32943	-8.32199	0.278966
37.9549	5.32966	-8.32151	0.271776
37.9649	5.32989	-8.32102	0.264549
37.9749	5.33013	-8.32051	0.257284
37.9849	5.33038	-8.31998	0.249982
37.9949	5.33063	-8.31944	0.242642
38.0049	5.3309	-8.31888	0.235265
38.0149	5.33118	-8.31831	0.227851
38.0249	5.33146	-8.31772	0.220401
38.0349	5.33175	-8.31712	0.212913
38.0449	5.33205	-8.3165	0.20539
38.0549	5.33236	-8.31587	0.19783
38.0649	5.33268	-8.31522	0.190234
38.0749	5.33301	-8.31455	0.182602
38.0849	5.33335	-8.31387	0.174934
38.0949	5.3337	-8.31317	0.16723
38.1049	5.33406	-8.31245	0.15949
38.1149	5.33443	-8.31172	0.151715
38.1249	5.33481	-8.31097	0.143904
38.1349	5.33519	-8.3102	0.136058
38.1449	5.33559	-8.30941	0.128177
38.1549	5.336	-8.30861	0.120263
38.1649	5.33643	-8.30779	0.112315
38.1749	5.33686	-8.30695	0.104336
38.1849	5.3373	-8.3061	0.0963178
38.1949	5.33776	-8.30523	0.0882674
38.2049	5.33823	-8.30434	0.0801822
38.2149	5.33871	-8.30343	0.0720632
38.2249	5.3392	-8.30251	0.0639101
38.2349	5.3397	-8.30157	0.0557237
38.2449	5.34022	-8.30061	0.0475037
38.2549	5.34074	-8.29963	0.03925
38.265	5.34128	-8.29863	0.0309627
38.275	5.34183	-8.29762	0.0226424
38.285	5.3424	-8.29658	0.0142891
38.295	5.34297	-8.29553	0.00590317
38.305	5.34356	-8.29446	-0.00251435
38.315	5.34416	-8.29338	-0.0109653
38.325	5.34478	-8.29227	-0.0194474
38.335	5.3454	-8.29115	-0.0279612
38.345	5.34604	-8.29001	-0.0365064
38.355	5.3467	-8.28885	-0.0450829
38.365	5.34736	-8.28767	-0.0536904
38.375	5.34804	-8.28648	-0.062329
38.385	5.34873	-8.28527	-0.0709987
38.395	5.34944	-8.28404	-0.0796993
38.405	5.35016	-8.28279	-0.0884306
38.415	5.35089	-8.28152	-0.0971924
38.425	5.35163	-8.28024	-0.105984
38.435	5.35239	-8.27893	-0.114806
38.445	5.35316	-8.27761	-0.123657
38.455	5.35395	-8.27628	-0.132538
38.465	5.35475	-8.27492	-0.141447
38.475	5.35556	-8.27355	-0.150385
38.485	5.35639	-8.27217	-0.159352
38.495	5.35723	-8.27076	-0.168348
38.505	5.35808	-8.26933	-0.177374
38.515	5.35894	-8.26789	-0.186429
38.525	5.35982	-8.26643	-0.19551
38.535	5.36071	-8.26496	-0.204621
38.545	5.36161	-8.26346	-0.21376
38.555	5.36253	-8.26196	-0.222925
38.565	5.36346	-8.26043	-0.232117
38.575	5.3644	-8.25889	-0.241335
38.585	5.36536	-8.25733	-0.25058
38.595	5.36632	-8.25575	-0.259854
38.605	5.3673	-8.25416	-0.269151
38.615	5.3683	-8.25256	-0.278473
38.625	5.3693	-8.25094	-0.287823
38.635	5.37031	-8.2493	-0.297197
38.645	5.37134	-8.24765	-0.306599
38.655	5.37237	-8.24598	-0.316028
38.665	5.37343	-8.2443	-0.325481
38.675	5.37449	-8.24259	-0.334955
38.685	5.37556	-8.24088	-0.344451
38.695	5.37665	-8.23915	-0.353973
38.705	5.37775	-8.23741	-0.363519
38.715	5.37886	-8.23565	-0.373089
38.725	5.37997	-8.23388	-0.382682
38.735	5.3811	-8.2321	-0.392298
38.745	5.38224	-8.2303	-0.401939
38.755	5.38338	-8.22848	-0.411601
38.765	5.38454	-8.22665	-0.421286
38.775	5.38571	-8.22481	-0.430992
38.785	5.38688	-8.22296	-0.440724
38.795	5.38806	-8.22109	-0.450478
38.805	5.38926	-8.21921	-0.460254
38.815	5.39046	-8.21732	-0.470052
38.825	5.39167	-8.21542	-0.479871
38.835	5.39288	-8.2135	-0.489711
38.845	5.39411	-8.21157	-0.499571
38.855	5.39534	-8.20963	-0.509452
38.865	5.39658	-8.20767	-0.519353
38.875	5.39782	-8.20571	-0.529275
38.885	5.39908	-8.20373	-0.539216
38.895	5.40033	-8.20174	-0.549178
38.905	5.4016	-8.19974	-0.559159
38.915	5.40286	-8.19773	-0.56916
38.925	5.40414	-8.19571	-0.579181
38.935	5.40541	-8.19368	-0.589222
38.945	5.4067	-8.19164	-0.599282
38.955	5.40798	-8.18958	-0.609361
38.965	5.40927	-8.18752	-0.619458
38.975	5.41056	-8.18545	-0.629574
38.985	5.41186	-8.18337	-0.639708
38.995	5.41316	-8.18127	-0.649862
39.005	5.41446	-8.17917	-0.660034
39.015	5.41576	-8.17706	-0.670225
39.025	5.41706	-8.17494	-0.680434
39.035	5.41837	-8.17281	-0.69066
39.0451	5.41967	-8.17067	-0.700905
39.0551	5.42098	-8.16852	-0.711168
39.0651	5.42228	-8.16636	-0.721449
39.0751	5.42359	-8.1642	-0.731747
39.0851	5.42489	-8.16202	-0.742063
39.0951	5.42619	-8.15984	-0.752396
39.1051	5.42749	-8.15765	-0.762747
39.1151	5.42879	-8.15545	-0.773116
39.1251	5.43008	-8.15325	-0.783501
39.1351	5.43137	-8.15103	-0.793904
39.1451	5.43266	-8.14881	-0.804325
39.1551	5.43394	-8.14658	-0.814761
39.1651	5.43522	-8.14435	-0.825215
39.1751	5.4365	-8.1421	-0.835686
39.1851	5.43777	-8.13985	-0.846174
39.1951	5.43903	-8.13759	-0.856679
39.2051	5.44029	-8.13533	-0.8672
39.2151	5.44154	-8.13305	-0.877738
39.2251	5.44279	-8.13077	-0.888293
39.2351	5.44403	-8.12849	-0.898866
39.2451	5.44525	-8.12619	-0.909455
39.2551	5.44648	-8.12389	-0.92006
39.2651	5.44769	-8.12158	-0.930684
39.2751	5.44889	-8.11926	-0.941326
39.2851	5.45009	-8.11694	-0.951986
39.2951	5.45127	-8.11461	-0.962663
39.3051	5.45244	-8.11228	-0.973354
39.3151	5.45361	-8.10994	-0.984064
39.3251	5.45476	-8.10759	-0.994788
39.3351	5.45589	-8.10523	-1.00553
39.3451	5.45702	-8.10286	-1.01629
39.3551	5.45813	-8.10049	-1.02706
39.3651	5.45922	-8.09811	-1.03785
39.3751	5.46031	-8.09573	-1.04867
39.3851	5.46138	-8.09334	-1.05949
39.3951	5.46244	-8.09094	-1.07034
39.4051	5.46348	-8.08853	-1.0812
39.4151	5.46451	-8.08612	-1.09208
39.4251	5.46553	-8.0837	-1.10297
39.4351	5.46653	-8.08128	-1.11388
39.4451	5.46751	-8.07884	-1.12482
39.4551	5.46848	-8.0764	-1.13576
39.4651	5.46942	-8.07394	-1.14672
39.4751	5.47036	-8.07148	-1.1577
39.4851	5.47127	-8.06901	-1.1687
39.4951	5.47216	-8.06653	-1.17971
39.5051	5.47304	-8.06405	-1.19075
39.5151	5.47389	-8.06156	-1.2018
39.5251	5.47473	-8.05906	-1.21286
39.5351	5.47555	-8.05655	-1.22395
39.5451	5.47634	-8.05404	-1.23504
39.5551	5.47712	-8.05151	-1.24616
39.5651	5.47787	-8.04898	-1.25729
39.5751	5.4786	-8.04644	-1.26844
39.5851	5.47932	-8.04389	-1.27961
39.5951	5.48001	-8.04133	-1.29079
39.6051	5.48068	-8.03876	-1.30199
39.6151	5.48133	-8.03619	-1.31321
39.6251	5.48195	-8.03361	-1.32444
39.6351	5.48254	-8.03102	-1.3357
39.6451	5.48312	-8.02841	-1.34697
39.6551	5.48366	-8.02579	-1.35823
39.6651	5.4842	-8.02314	-1.36951
39.6751	5.48471	-8.0205	-1.38081
39.6851	5.48519	-8.01786	-1.39213
39.6951	5.48565	-8.0152	-1.40347
39.7051	5.48609	-8.01253	-1.41482
39.7151	5.4865	-8.00985	-1.42619
39.7251	5.48688	-8.00717	-1.43758
39.7351	5.48724	-8.00447	-1.44896
39.7451	5.48757	-8.00176	-1.46036
39.7551	5.48788	-7.99905	-1.47177
39.7651	5.48816	-7.99632	-1.4832
39.7751	5.48841	-7.99358	-1.49464
39.7851	5.48865	-7.99083	-1.5061
39.7951	5.48885	-7.98806	-1.51755
39.8051	5.48903	-7.98529	-1.52902
39.8152	5.48918	-7.9825	-1.5405
39.8252	5.48931	-7.97971	-1.55199
39.8352	5.48941	-7.9769	-1.56349
39.8452	5.48948	-7.97409	-1.57499
39.8552	5.48953	-7.97127	-1.58651
39.8652	5.48954	-7.96843	-1.59802
39.8752	5.48953	-7.96559	-1.60954
39.8852	5.4895	-7.96273	-1.62107
39.8952	5.48943	-7.95987	-1.63261
39.9052	5.48935	-7.957	-1.64415
39.9152	5.48923	-7.95411	-1.65569
39.9252	5.48909	-7.95122	-1.66723
39.9352	5.48892	-7.94832	-1.67877
39.9452	5.48872	-7.94541	-1.69032
39.9552	5.48849	-7.94249	-1.70186
39.9652	5.48824	-7.93956	-1.7134
39.9752	5.48796	-7.93662	-1.72495
39.9852	5.48765	-7.93368	-1.73649
39.9952	5.48732	-7.93073	-1.74802
40.0052	5.48695	-7.92777	-1.75955
40.0152	5.48656	-7.92481	-1.77108
40.0252	5.48614	-7.92184	-1.7826
40.0352	5.4857	-7.91887	-1.79411
40.0452	5.48523	-7.91588	-1.80561
40.0552	5.48473	-7.9129	-1.81711
40.0652	5.4842	-7.90991	-1.82859
40.0752	5.48364	-7.90691	-1.84006
40.0852	5.48306	-7.90392	-1.85152
40.0952	5.48245	-7.90092	-1.86297
40.1052	5.48181	-7.89791	-1.8744
40.1152	5.48114	-7.89491	-1.88581
40.1252	5.48044	-7.8919	-1.89721
40.1352	5.47972	-7.88889	-1.90858
40.1452	5.47897	-7.88589	-1.91994
40.1552	5.47819	-7.88288	-1.93128
40.1652	5.47738	-7.87987	-1.9426
40.1752	5.47654	-7.87687	-1.95389
40.1852	5.47568	-7.87387	-1.96517
40.1952	5.47478	-7.87087	-1.97641
40.2052	5.47386	-7.86788	-1.98764
40.2152	5.47291	-7.86489	-1.99883
40.2252	5.47193	-7.86192	-2.01001
40.2352	5.47091	-7.85894	-2.02115
40.2452	5.46986	-7.85598	-2.03225
40.2552	5.46878	-7.85302	-2.04332
40.2652	5.46767	-7.85006	-2.05435
40.2752	5.46655	-7.84712	-2.06537
40.2852	5.46537	-7.84418	-2.07631
40.2952	5.46418	-7.84125	-2.08725
40.3052	5.46295	-7.83833	-2.09814
40.3152	5.46169	-7.83543	-2.109
40.3252	5.4604	-7.83255	-2.11981
40.3352	5.45907	-7.82968	-2.13058
40.3452	5.45771	-7.82683	-2.14131
40.3552	5.45632	-7.82399	-2.152
40.3652	5.45489	-7.82117	-2.16264
40.3752	5.45343	-7.81837	-2.17324
40.3852	5.45193	-7.81559	-2.18379
40.3952	5.4504	-7.81283	-2.19429
40.4052	5.44884	-7.81009	-2.20475
40.4152	5.44724	-7.80736	-2.21516
40.4252	5.4456	-7.80466	-2.22551
40.4352	5.44393	-7.80199	-2.23582
40.4452	5.44222	-7.79934	-2.24607
40.4552	5.44046	-7.79671	-2.25627
40.4652	5.43867	-7.79411	-2.26641
40.4752	5.43684	-7.79154	-2.2765
40.4852	5.43497	-7.78899	-2.28654
40.4952	5.43307	-7.78648	-2.29651
40.5052	5.43112	-7.78399	-2.30644
40.5152	5.42913	-7.78154	-2.3163
40.5252	5.42709	-7.77911	-2.3261
40.5352	5.42502	-7.77672	-2.33585
40.5452	5.42291	-7.77436	-2.34554
40.5552	5.42076	-7.77203	-2.35516
40.5652	5.41856	-7.76973	-2.36471
40.5752	5.41632	-7.76747	-2.37421
40.5853	5.41403	-7.76525	-2.38365
40.5953	5.41169	-7.76306	-2.39302
40.6053	5.4093	-7.7609	-2.40233
40.6153	5.40686	-7.75879	-2.41158
40.6253	5.40438	-7.75671	-2.42076
40.6353	5.40185	-7.75467	-2.42988
40.6453	5.39927	-7.75266	-2.43893
40.6553	5.39665	-7.7507	-2.44792
40.6653	5.39398	-7.74878	-2.45685
40.6753	5.39126	-7.74691	-2.46571
40.6853	5.38848	-7.74508	-2.4745
40.6953	5.38566	-7.7433	-2.48323
40.7053	5.38278	-7.74155	-2.49189
40.7153	5.37985	-7.73984	-2.50048
40.7253	5.37687	-7.73817	-2.50901
40.7353	5.37384	-7.73654	-2.51747
40.7453	5.37075	-7.73496	-2.52586
40.7553	5.3676	-7.73343	-2.53419
40.7653	5.36441	-7.73194	-2.54244
40.7753	5.36115	-7.7305	-2.55064
40.7853	5.35785	-7.72911	-2.55876
40.7953	5.35449	-7.72776	-2.56682
40.8053	5.35107	-7.72646	-2.57481
40.8153	5.34759	-7.7252	-2.58273
40.8253	5.34406	-7.72399	-2.5906
40.8353	5.34048	-7.72283	-2.5984
40.8453	5.33683	-7.72171	-2.60612
40.8553	5.33313	-7.72064	-2.61378
40.8653	5.32937	-7.71962	-2.62138
40.8753	5.32555	-7.71864	-2.6289
40.8853	5.32167	-7.71772	-2.63636
40.8953	5.31774	-7.71684	-2.64375
40.9053	5.31375	-7.71601	-2.65109
40.9153	5.3097	-7.71523	-2.65835
40.9253	5.30559	-7.71449	-2.66555
40.9353	5.30142	-7.7138	-2.67269
40.9453	5.29719	-7.71316	-2.67976
40.9553	5.29291	-7.71257	-2.68677
40.9653	5.28856	-7.71203	-2.69371
40.9753	5.28416	-7.71153	-2.70059
40.9853	5.2797	-7.71108	-2.7074
40.9953	5.27518	-7.71068	-2.71415
41.0053	5.27061	-7.71032	-2.72084
41.0153	5.26597	-7.71002	-2.72746
41.0253	5.26128	-7.70976	-2.73402
41.0353	5.25653	-7.70954	-2.74052
41.0453	5.25172	-7.70938	-2.74696
41.0553	5.24685	-7.70926	-2.75333
41.0653	5.24193	-7.70919	-2.75964
41.0753	5.23695	-7.70916	-2.76589
41.0853	5.23191	-7.70918	-2.77207
41.0953	5.22681	-7.70925	-2.77819
41.1053	5.22166	-7.70936	-2.78426
41.1153	5.21646	-7.70951	-2.79025
41.1253	5.2112	-7.70972	-2.79619
41.1353	5.20588	-7.70996	-2.80207
41.1453	5.20051	-7.71026	-2.80788
41.1553	5.19508	-7.71059	-2.81364
41.1653	5.1896	-7.71097	-2.81933
41.1753	5.18407	-7.7114	-2.82496
41.1853	5.17848	-7.71187	-2.83053
41.1953	5.17284	-7.71238	-2.83603
41.2053	5.16715	-7.71294	-2.84148
41.2153	5.16141	-7.71354	-2.84686
41.2253	5.15562	-7.71418	-2.85218
41.2353	5.14978	-7.71486	-2.85744
41.2453	5.14388	-7.71559	-2.86264
41.2553	5.13794	-7.71636	-2.86778
41.2653	5.13195	-7.71717	-2.87286
41.2753	5.12592	-7.71802	-2.87787
41.2853	5.11983	-7.71891	-2.88282
41.2953	5.1137	-7.71985	-2.88771
41.3053	5.10752	-7.72082	-2.89253
41.3153	5.1013	-7.72183	-2.89729
41.3253	5.09503	-7.72289	-2.90199
41.3353	5.08872	-7.72398	-2.90663
41.3453	5.08236	-7.72511	-2.9112
41.3553	5.07596	-7.72628	-2.91571
41.3654	5.06952	-7.7275	-2.92016
41.3754	5.06304	-7.72874	-2.92454
41.3854	5.05652	-7.73003	-2.92885
41.3954	5.04996	-7.73136	-2.9331
41.4054	5.04336	-7.73272	-2.93729
41.4154	5.03672	-7.73413	-2.94141
41.4254	5.03005	-7.73557	-2.94547
41.4354	5.02334	-7.73705	-2.94946
41.4454	5.01659	-7.73856	-2.95339
41.4554	5.00981	-7.74012	-2.95725
41.4654	5.003	-7.74171	-2.96105
41.4754	4.99615	-7.74333	-2.96478
41.4854	4.98927	-7.745	-2.96844
41.4954	4.98235	-7.7467	-2.97203
41.5054	4.9754	-7.74843	-2.97555
41.5154	4.96842	-7.75019	-2.97901
41.5254	4.96141	-7.75199	-2.9824
41.5354	4.95438	-7.75382	-2.98571
41.5454	4.94732	-7.75569	-2.98896
41.5554	4.94023	-7.75759	-2.99213
41.5654	4.93311	-7.75952	-2.99525
41.5754	4.92597	-7.76149	-2.99829
41.5854	4.9188	-7.76349	-3.00126
41.5954	4.91161	-7.76553	-3.00415
41.6054	4.9044	-7.7676	-3.00698
41.6154	4.89716	-7.7697	-3.00974
41.6254	4.8899	-7.77184	-3.01242
41.6354	4.88262	-7.77401	-3.01504
41.6454	4.87532	-7.77621	-3.01758
41.6554	4.868	-7.77844	-3.02005
41.6654	4.86066	-7.78071	-3.02244
41.6754	4.8533	-7.783	-3.02477
41.6854	4.84592	-7.78533	-3.02702
41.6954	4.83853	-7.78768	-3.0292
41.7054	4.83112	-7.79007	-3.0313
41.7154	4.8237	-7.79249	-3.03333
41.7254	4.81626	-7.79494	-3.03529
41.7354	4.80881	-7.79741	-3.03717
41.7454	4.80134	-7.79992	-3.03898
41.7554	4.79387	-7.80245	-3.04072
41.7654	4.78638	-7.80502	-3.04238
41.7754	4.77888	-7.80761	-3.04396
41.7854	4.77137	-7.81023	-3.04547
41.7954	4.76384	-7.81288	-3.04691
41.8054	4.75632	-7.81556	-3.04827
